state,year,atr,atr_top5,atr_top1,atr_top5nw,atr_top1nw,rs,beta
LA,2019,3.3120171227473723,4.031232746022296,3.9975487765630064,3.9817577543586644,4.050164594112844,0.3822798980075981,3.4479205575110115
LA,2020,3.3265417780977278,4.037668864099485,4.000571136130359,3.9887400859720783,4.053891600132168,0.38073329238200726,3.442932556685966
LA,2021,3.310838878039618,4.0327977460144036,3.9990313371543817,3.9885832296299353,4.053424747461568,0.3797205052385677,3.4300558501527383
MA,2004,4.456682370456552,5.172405385054723,5.253498048359188,5.170935771025778,5.235933951045645,0.447998679983197,5.0639112480949615
MA,2005,4.451011424642703,5.171260073260655,5.2530298820100105,5.1691950521029275,5.235103111721092,0.4492364008921279,5.0044578390550445
MA,2006,4.446378295370449,5.17037407668033,5.252692594989244,5.167796026409983,5.234483584160761,0.4499540917543787,4.96522070932714
MA,2007,4.437049437827235,5.16900840985757,5.252144180252505,5.165857896347633,5.233605956026435,0.45406928657201195,4.957202450924469
MA,2008,4.4398163769810575,5.169372744679051,5.252281342202299,5.165898175982698,5.233622771246631,0.4515668388619831,4.900473662154924
MA,2009,4.421315611510387,5.1694831626433855,5.252320329233027,5.165950197549669,5.233825363313832,0.4678864542956962,4.999210424495066
MA,2010,4.436571607220218,5.171642587412042,5.253184411181152,5.168279063007042,5.2348782008312895,0.4600236954351855,4.952387632011488
MA,2011,4.4652220961031475,5.17720072134312,5.2559371940900315,5.1744785823693835,5.237971041574587,0.4466729942198877,4.86646801751966
MA,2012,4.437114323090638,5.131308557638981,5.207530693058652,5.128835085059613,5.190093285013059,0.4371024117639677,4.789280984919861
MA,2013,4.443967103416116,5.131942958097578,5.207256451190598,5.1292984581243815,5.190101554582999,0.4346729093105184,4.771073632767339
MA,2014,4.412526926616179,5.085364352891398,5.158574341373403,5.08290660576635,5.141877495798268,0.4262185506180294,4.699538488726557
MA,2015,4.367682575730614,5.036762975169673,5.109091005856238,5.034341372044625,5.092618394665147,0.42480708306443793,4.674818996693199
MA,2016,4.292782511565488,4.989302621606962,5.060063788669899,4.9868878657785585,5.043850031155817,0.4630102562991567,5.317483095503333
MA,2017,4.310948947068524,4.992629254522821,5.06137650283305,4.990439862854589,5.045640949444305,0.4537485762646454,5.250892386638398
MA,2018,4.328594150372874,4.995334269798501,5.062461254964591,4.993351094637745,5.046947282139461,0.4451458107125883,5.185685970730306
MA,2019,4.2612779572227515,4.948751103908891,5.013779401651188,4.946832480312962,4.998700205093361,0.476660199470047,5.728803902032201
MA,2020,4.224377062112117,4.901521646630195,4.964833262203643,4.89969684952171,4.950148932931873,0.47115183608029687,5.672739035159916
MA,2021,4.2337593545087815,4.906519771731519,4.966826342011741,4.904457303675756,4.952318757756092,0.4906039550190755,6.7739253279195815
MD,2004,3.6441960884485414,4.559627342057941,4.678222782821786,4.499607616051146,4.637473373382989,0.5464978667592213,5.220577830778725
MD,2005,3.662022909593899,4.563953237161355,4.679991221670492,4.504275665061619,4.63973867111807,0.5419272222004556,5.1866321328347516
MD,2006,3.678758034636702,4.567347632439354,4.681559694742845,4.507633264755001,4.641411455763105,0.5363120997994075,5.160030663376914
MD,2007,3.6905931768168636,4.570280003902013,4.682826522773614,4.510508483491556,4.642853033933015,0.5338235412721937,5.14866632647293
MD,2008,3.7934499896665725,5.0842492278866,5.506030970707929,5.040421816234826,5.475860088172701,0.6595526001161978,5.937317639740464
MD,2009,3.7547213997572504,5.081288757554202,5.50404702024807,5.0368430255892065,5.473513337162122,0.6901920482480728,6.170435361984324
MD,2010,3.767214122343383,5.0868077667997404,5.510896903618475,5.0410798442520655,5.478799991863028,0.6842141848503402,6.1368242550570855
MD,2011,3.798376094130009,5.101857366914827,5.525322230726477,5.057338152483372,5.4926679689132225,0.6755031127697486,6.097623225906508
MD,2012,3.877370994470755,5.2618425671508575,5.55728996628337,5.18721158379653,5.479194646046445,0.6993140800260034,6.199669944697951
MD,2013,3.8839782524560227,5.266707847771407,5.559658914086115,5.191734707185374,5.481961403066648,0.700626689932704,6.206820489000935
MD,2014,3.892927371845535,5.271200993190703,5.561993756135656,5.195354085751095,5.484117563173268,0.6989982346898738,6.196461111895236
MD,2015,3.8856370440421593,5.271322093625129,5.562108166819747,5.195390677112998,5.4841300894968965,0.7060560114297787,6.260231238930905
MD,2016,3.896818331519756,5.276148403750283,5.564267343594633,5.200188465057382,5.487001344553357,0.7044802341518608,6.285294080406302
MD,2017,3.912612339423169,5.283866296426696,5.5677493875991715,5.207929833682103,5.491155098524431,0.7029090622806544,6.338767730071051
MD,2018,3.9143417228366535,5.288045517799813,5.569806874380282,5.212000865242217,5.493364635406565,0.7068557000162179,6.4016890364751005
MD,2019,3.9723286329320557,5.3066157544120465,5.577609818334946,5.231777987043294,5.503523727332578,0.6940135913524492,6.385412582670508
MD,2020,3.8469436209904546,5.295632643569534,5.573664879753148,5.217872623115604,5.497004888887065,0.8007733070518386,8.11513881076076
MD,2021,3.8577656781101535,5.310880297360942,5.580243712192022,5.232973895671484,5.505038937011175,0.8262262416172117,8.966273946318722
ME,2004,5.5690004223984655,7.913186486967706,8.268630290594185,7.815472828353947,8.186288227269893,1.1105548110420749,7.028399268670121
ME,2005,5.600020984731332,7.921519593823572,8.271919301022077,7.824866486480565,8.191213374419934,1.1055641644724723,7.0414678358038385
ME,2006,5.638661236534331,7.931822149428738,8.276347496378524,7.837147009210316,8.197264560019793,1.0996263686543384,7.059231593730896
ME,2007,5.641144860608753,7.932408163953977,8.276472015777701,7.837926517895589,8.197652165224158,1.0988929965219274,7.059325438083762
ME,2008,5.690484277447495,7.944835133095253,8.281520595529402,7.852408723610888,8.204998061648633,1.090083832377975,7.075038949531069
ME,2009,5.621219267163206,7.926291039858531,8.274325973243968,7.831788624052141,8.19500845252676,1.1020326633831123,7.050464374898391
ME,2010,5.6698870228638985,7.939254769392563,8.279592362334304,7.846474101505489,8.202322159351551,1.094414623390727,7.070387553452318
ME,2011,5.717275493831814,7.952178972219267,8.284649588280404,7.861038419978475,8.209285507359478,1.0871823954644588,7.088938385673921
ME,2012,5.662803208730431,7.983369495631088,8.339780838504076,7.889694916962435,8.241985679199168,1.101845591743944,7.070439632893884
ME,2013,5.232780310512084,7.4848000516292235,7.799122273288292,7.394928973530127,7.720244156291118,1.0582671366076268,6.689934837223128
ME,2014,5.088923347833978,7.441598744786111,7.784073407491779,7.336434338888881,7.690304064180218,1.0735498298025448,6.58719433333867
ME,2015,5.073479118841318,7.437372429119355,7.783190121716271,7.332185728884589,7.688548768710876,1.0758888540630118,6.581708400116413
ME,2016,4.506448026158956,6.895630326817576,7.089077629793782,6.750554378726855,7.011751052161029,1.0971293618195377,7.779846706071541
ME,2017,4.51491635658881,6.88872885026201,7.083859270525827,6.745295538130089,7.007367607341814,1.1032310336110518,8.062441880156536
ME,2018,4.478815021460248,6.860247340822629,7.0653073416355925,6.718211947700638,6.991865454953078,1.1011219349876922,7.990785414992041
ME,2019,4.489365911455088,6.863338336947323,7.06580149512528,6.721417634888858,6.993143873016873,1.0986644571380766,7.968278716210847
ME,2020,4.446855007536629,6.863453516504814,7.065980878560584,6.721000349487159,6.993255946241436,1.143152142044479,8.672130198447839
ME,2021,4.486936240127979,6.882456518782455,7.069167950224949,6.741946823551141,7.001142705626031,1.1764367594063296,9.553461470976083
MI,2004,3.1633885739011767,3.805795318571673,3.910768701739145,3.7481026596251548,3.8702304972909793,0.3620287648103959,3.6939864207589697
MI,2005,3.1258041326775365,3.7583539241633948,3.861506131106734,3.701711689492869,3.821725939997396,0.35655610224007983,3.6394430334283077
MI,2006,3.1267550916270284,3.7585550521783735,3.8616888260252655,3.7017477033068533,3.821755176622321,0.35600539528876096,3.6298824873968187
MI,2007,3.2275323280808754,3.8652064305099976,3.9708003175908715,3.807704200298338,3.930419191673389,0.3523770537562698,3.3846351412240905
MI,2008,3.4610407910545793,4.19442197186229,4.308038555967547,4.132142725138695,4.264393945554867,0.4346805428898093,4.576280286917187
MI,2009,3.37666933820802,4.189530807452425,4.306376017761162,4.125203347054549,4.2613326915906296,0.5130809607871711,5.6748580111596425
MI,2010,3.397237275744058,4.192358369950227,4.3073454883932865,4.129380085941691,4.263327960534454,0.49789446892538614,5.400634438771538
MI,2011,3.4065280046110806,4.194552718653425,4.308581238774761,4.132284295851277,4.2648566239084795,0.4921525469681165,5.33386288396083
MI,2012,3.5047069850095323,4.186310962385717,4.2929377996516935,4.129283077288777,4.253271822575563,0.3978367181191378,4.010893479233381
MI,2013,3.4747343680829577,4.133491919286378,4.218421811468173,4.0893287931919104,4.190372936839751,0.4006986722745687,4.099844807727336
MI,2014,3.478904267694432,4.134707998557545,4.218861496413288,4.091230328073348,4.191358096998534,0.39994424109508486,4.107397612477848
MI,2015,3.478680146314633,4.134987740482892,4.218970191181339,4.091572923069718,4.191553168737806,0.40065236102313495,4.109305846556122
MI,2016,3.4765473681925148,4.135905275648275,4.219374478005619,4.092248397126318,4.191792811837476,0.40876920588004406,4.370949819874752
MI,2017,3.4865662830778428,4.13899938302109,4.22058143045709,4.095996237168197,4.193710891054491,0.40792582014710366,4.446246614458368
MI,2018,3.4969582343812684,4.14091272075647,4.22128742113293,4.09899829913004,4.195143104212005,0.40351931473092684,4.403333581227871
MI,2019,3.4697889442483234,4.13623951305639,4.219353398438936,4.094545972780108,4.193076557191123,0.4166148585785012,4.569228823088468
MI,2020,3.4402974852181125,4.131068295408271,4.217229094564558,4.08932693066206,4.19065405928125,0.43021467879659214,4.72971254909927
MI,2021,3.4512240500661124,4.133942792191745,4.2183209246264255,4.0935137967506225,4.192661706606335,0.4302581212414447,4.886240531632401
MN,2004,5.085022323277978,7.274598373608624,7.6458826184115365,7.2156491284620925,7.575896185925978,1.0568456205660937,8.249868420063251
MN,2005,5.148816159813128,7.280762357572699,7.647432963767175,7.226660446183862,7.57979964884465,1.043800760374347,8.272942835363768
MN,2006,5.090609042182139,7.251833893063765,7.627149295595047,7.195464224466168,7.55960968730942,1.0474696288289231,8.228647248134322
MN,2007,5.077251687756081,7.24601564812986,7.6249839022842805,7.189892549316613,7.556823349114149,1.049613598416821,8.23620797711081
MN,2008,5.094643705458485,7.226704733750848,7.607869097109662,7.173448764958692,7.542630275694968,1.0384093558864604,8.209943388441998
MN,2009,4.983161872582671,7.195625528822806,7.5963877059194,7.142438300765287,7.527610162536224,1.0824431729751116,8.543080988599426
MN,2010,5.022928722791385,7.176224590964279,7.578957354214182,7.126231247583975,7.513198817561069,1.0500890341164304,8.221048494541936
MN,2011,5.160173310686577,7.303897472213293,7.657732662466941,7.245851047477171,7.591844561276222,1.0484298216663412,8.317953105907169
MN,2012,5.1761048269879435,7.30172448228997,7.656954850747889,7.244026420497133,7.590899235590594,1.0304875013368742,8.298288979745166
MN,2013,5.663009443307816,8.788632266696407,9.941098716622559,8.79377525242646,9.68966680579701,1.2917265068303263,9.215278308135746
MN,2014,5.564472745337471,8.740210414943686,9.924403258275062,8.751028806774633,9.668840469684987,1.3146007883134136,9.526962447458304
MN,2015,5.529489596994271,8.715469543067385,9.91513996816413,8.727653525760728,9.65526721998055,1.3206107428332614,9.526249689207285
MN,2016,5.549426719060187,8.731263413010403,9.92068145174164,8.743250935264172,9.664577792411361,1.3171219556206148,9.527530313959385
MN,2017,5.604142808334029,8.755112067724236,9.9287431279972,8.762161242481383,9.674021401339038,1.2907148972852056,9.298544658487712
MN,2018,5.445750684462357,8.316612290555534,9.233014658243356,8.301348235020159,9.090767976719802,1.2173155067811026,9.026363303510863
MN,2019,5.225736010524228,8.16047291011897,9.149779684430836,8.150601980606094,8.999297620629074,1.2437841824285756,9.368355547563093
MN,2020,5.216790444044857,8.154814640832205,9.146952152073064,8.145320116194037,8.996254172090705,1.2456213106842196,9.372925271365302
MN,2021,5.30298987859785,8.205557018591119,9.171592836751291,8.192616897049708,9.023447541341492,1.2261973810997584,9.319821369626002
MO,2004,4.155626071563297,5.599080550025172,5.848969020125342,5.55440073196844,5.806022275100981,0.6745652423879589,4.863020251061059
MO,2005,4.186643439477745,5.608213880494274,5.852970202724912,5.564139289951679,5.811054678578269,0.6678863116251099,4.870772935697761
MO,2006,4.202522499131059,5.577007957830098,5.804259873814195,5.534950104571562,5.766080147326495,0.6556301095840933,4.855381500155854
MO,2007,4.170259830820122,5.58425009438691,5.807320796070925,5.535054912264903,5.767252108930975,0.6666644978333469,4.851643808505978
MO,2008,4.153685779780855,5.553570875007702,5.7579384732486245,5.503689895353002,5.7225449894234,0.6671920026093847,4.820421368266588
MO,2009,4.112093905878721,5.547327637546575,5.756167102727094,5.491420730202566,5.71871564609726,0.6801941593327809,4.816542004530896
MO,2010,4.100093273826263,5.514917072912872,5.706128448769136,5.456893365913581,5.672983809768886,0.678450074798298,4.794772733495103
MO,2011,4.117153880526388,5.55576968619899,5.723450490316521,5.486855306033131,5.688959674118225,0.6885397642567681,4.83164561592203
MO,2012,4.122936586855977,5.56025395906669,5.725211059606233,5.4885730578564,5.691307042076843,0.6893819458138162,4.836397619704258
MO,2013,4.158294950059973,5.6470747989801096,5.869640067649544,5.583828205150564,5.828839890331054,0.7020150910483247,4.889958894700016
MO,2014,4.170390918091789,5.649636228075053,5.870589621178313,5.587347293262999,5.830380279739778,0.7004258772654537,4.89389710632502
MO,2015,4.163489327799828,5.648137114420554,5.870198537893567,5.5850103095684895,5.82963461161932,0.7020463961681545,4.896867495152904
MO,2016,4.180124347662628,5.652703987834988,5.871872759418589,5.5909379700418524,5.83201923277025,0.6994648620561206,4.898397270979194
MO,2017,4.1941211265393195,5.652404464833277,5.871371947584608,5.593672687968488,5.832990988395141,0.6998798305556497,4.93772770821494
MO,2018,3.966398855110622,5.515620506624674,5.745936188905873,5.441970277658847,5.696591662011049,0.726600761606977,4.9028671403721145
MO,2019,3.8446045062220064,5.139903206822216,5.295818553461806,5.078638538436425,5.261992821752244,0.6636775646962523,4.671206093536031
MO,2020,3.84119941634546,5.138765917971396,5.29536331875809,5.077670084284165,5.261440423880833,0.6648332631518539,4.672005672088858
MO,2021,3.8860149358499845,5.147304710748446,5.29878190730748,5.088848419530564,5.266556209053017,0.6556495554208563,4.674373311177645
MS,2004,3.2588817098235032,4.503969451861948,4.819850311355266,4.395290014498087,4.721581372148371,0.5730197329507858,3.9297139907391583
MS,2005,3.289297308941278,4.512042125265567,4.8231664287299765,4.40407884588558,4.725947237895396,0.5667589273141704,3.9334465187307415
MS,2006,3.317795755907899,4.519661835968807,4.826300167519628,4.412448164104359,4.730147945143666,0.5607767280459197,3.936275646239055
MS,2007,3.3424909748560703,4.526195816312312,4.8289825822475505,4.419579284788399,4.733713466984879,0.5554211861389824,3.9376265009716778
MS,2008,3.374937436665557,4.534641654220313,4.832462102267509,4.428807254864088,4.738267448197003,0.548120566975363,3.937190111913152
MS,2009,3.3721733291129845,4.534415018231985,4.832369255529829,4.428543693750133,4.738264692298701,0.5489396400519375,3.9378779635687122
MS,2010,3.3858657114782242,4.537778666625544,4.833749081633699,4.43222520162342,4.740064170358436,0.5457291618719884,3.9370406623384366
MS,2011,3.4127231100319197,4.545406395807098,4.837395651058972,4.440705652886473,4.744490521224684,0.5397247291246687,3.935264672897321
MS,2012,3.429515499895861,4.549738535051892,4.83915977838015,4.4454570511416565,4.746853197944517,0.5357319349432177,3.9324663339281867
MS,2013,3.4402142803094455,4.551558542329031,4.839401415954813,4.447356461251981,4.747561902901551,0.5327911127655072,3.9288230496316827
MS,2014,3.4531385696687833,4.55495072409424,4.840787674877225,4.451075391751725,4.749458685863052,0.5296748035079513,3.925559749196374
MS,2015,3.454143202457422,4.5553161010459675,4.840938015941191,4.451473339635072,4.749685734288985,0.5294724413476115,3.9254401724137336
MS,2016,3.463978485466726,4.557655196543021,4.841896313196802,4.454055641397848,4.750935641174293,0.5269809185994179,3.9221690450805804
MS,2017,3.4723792759997587,4.5536712844045715,4.835378156651286,4.448178794058383,4.74330493298401,0.522261735710905,3.9104890452317402
MS,2018,3.443578083295114,4.54038946713992,4.825057030538085,4.431944077268331,4.730454711232899,0.5282995466380225,3.9318231261713263
MS,2019,3.412213576640878,4.52680817168497,4.814906696216488,4.415449239368301,4.717783718367627,0.5346940211587881,3.9448002189970657
MS,2020,3.3854641724445766,4.52041299845563,4.812296564603429,4.4082581690875005,4.714280758909422,0.5421306611131382,3.958337354198173
MS,2021,3.3884048241667233,4.521368059864595,4.8126845128854745,4.4092140146995895,4.714799081888894,0.5419902489791517,3.9650149458982265
MT,2004,5.264435839799012,7.016795997585424,7.39111710060042,6.992947974913,7.4537725105150905,0.8233377495377336,5.606936165593739
MT,2005,4.922173977584762,6.440250283196384,6.651620537026927,6.377783462058848,6.570086169864148,0.7465811050415327,5.370985445770108
MT,2006,4.916543656715227,6.440802909016012,6.652095820484504,6.378355208907881,6.5704962933428215,0.7498016860239987,5.380950284552213
MT,2007,4.899661142500362,6.3914412845852775,6.5687945320632,6.321544892970626,6.452764895271072,0.7426393424700528,5.352843894796817
MT,2008,4.909746654353023,6.393249873869649,6.569531658833692,6.323992736879725,6.453782723391403,0.7415391749040268,5.366541420028888
MT,2009,4.91876320162557,6.395854263530126,6.5705847684920675,6.3268479506232485,6.455179699956359,0.739335211982306,5.36073592071126
MT,2010,4.917317643850872,6.399668795693899,6.572118943320137,6.3303497513372555,6.457224541382719,0.7444372574281211,5.362157118180704
MT,2011,4.92765899767519,6.403741736782725,6.573742270690944,6.334640540333468,6.459301084111023,0.743249401127688,5.368104812902792
MT,2012,4.932330690083651,6.406320548224894,6.574786847335619,6.3373528128590495,6.460695199308955,0.7434904761369654,5.371566794098278
MT,2013,4.929776253027521,6.406846233089142,6.575019301640484,6.33787775196897,6.46111448675495,0.7454258122323698,5.379150658369488
MT,2014,4.925294304924284,6.407195076731337,6.575169257079411,6.338044717874146,6.46128380777044,0.7478337727807038,5.383396066913525
MT,2015,4.927264105396926,6.4076380031457205,6.5753491210746,6.338561852456539,6.461525787008396,0.7474008859385317,5.383125030374239
MT,2016,4.918398398043516,6.407031429538558,6.57510992594037,6.337660833865471,6.461179753467784,0.7512021746595821,5.39311383295239
MT,2017,4.937456278633509,6.412397383055954,6.577277979449086,6.343618370162692,6.46406759727795,0.7473915859431912,5.391579785179464
MT,2018,4.954431739415497,6.416990697344698,6.579123500713355,6.3488564975270565,6.466594812714549,0.7447311774047116,5.393649714126931
MT,2019,4.927686773142607,6.4160653255354685,6.578764267239565,6.347469788269674,6.466059025857178,0.7666702183521612,5.668904920245112
MT,2020,4.923475762238511,6.415898673719215,6.578708512878023,6.347307982836109,6.465987975900075,0.7692239876699536,5.676528099835331
MT,2021,4.985740687922789,6.431290409861734,6.584887167952615,6.364591960648311,6.474365949093021,0.7549153794272234,5.699756811590646
NC,2004,5.893603643081583,7.677638624111928,8.038226135686338,7.629707368459121,7.97006885804449,0.8112212209976044,5.946043414028965
NC,2005,5.941496095081994,7.6943554429982255,8.045168224099996,7.646177638408529,7.978754080891434,0.7986300033956173,5.901348125180968
NC,2006,5.97843047815717,7.681054306671088,8.03847945219583,7.640491374752624,7.974217392642056,0.7829614465756807,5.841841979455793
NC,2007,5.968080788629445,7.545827651150688,7.83410403424684,7.502716661584942,7.781281490550122,0.7495774508343933,5.7150153571665525
NC,2008,5.9510825139261385,7.397654532998017,7.616871403634124,7.352511538243894,7.577641896744894,0.7278932349915723,5.857759345423007
NC,2009,6.033909777134134,7.609181991759024,7.8448811823712985,7.55843019490871,7.800994633639667,0.7801484647939505,6.180186118824333
NC,2010,6.056372390112505,7.603900696945908,7.8352431328215895,7.553360611681048,7.7937614691391826,0.7715562695898459,6.14698594763681
NC,2011,5.997340364202133,7.401813843929332,7.611381149080248,7.357166647787022,7.575442045747726,0.7205746648300093,5.925232494113983
NC,2012,5.581703968043911,6.952968899978681,7.354317357682113,6.834904429243605,7.224655921715379,0.6656342422246109,5.500337132547765
NC,2013,5.619204371167882,7.003849395152397,7.392087845556007,6.8842024390377015,7.260625422742108,0.6646956111484026,5.462012177674944
NC,2014,4.92402687328184,5.656433229405588,5.742397768064984,5.63774595545589,5.732914608239466,0.42887806719674737,4.102053505586635
NC,2015,4.88210667476106,5.607835710710486,5.692961475488516,5.58933014968478,5.6835835800779835,0.42481373000603506,4.064837437420431
NC,2016,4.818175760801935,5.595573895830501,5.688040375694872,5.5751106663712084,5.6768427554424274,0.45112557019435506,4.22891905566234
NC,2017,4.577261269461631,5.345612987217784,5.4374621463568715,5.325111749024279,5.42590354083747,0.44334492041959717,4.112539072876124
NC,2018,4.595006731524784,5.3492804365541575,5.438931131807767,5.329376542418273,5.4279143520272,0.4379701029290528,4.070939309028608
NC,2019,4.301594870714128,5.08969043079442,5.185675578321548,5.068017893374906,5.172552181534535,0.4493167207487825,4.0631686326233085
NC,2020,4.252089879029488,5.079756870399824,5.181692536113342,5.056546851458505,5.167093741505745,0.4679633789486659,4.144004756612404
NC,2021,4.295491311689327,5.087406832628801,5.184759642940205,5.065480676901641,5.171306577251109,0.45135736038175445,4.083356874543101
ND,2004,2.724015629273043,4.411109258049904,4.913648763753503,4.373513804650561,4.761503745885096,0.5807220573827987,3.389342754798738
ND,2005,2.7317761125007602,4.419429959230043,4.917346890513949,4.380753311752596,4.765696840551937,0.5817299420464273,3.3971545192427253
ND,2006,2.7162678528235658,4.370918200004837,4.8578283374252935,4.33292726484875,4.711020762539426,0.5742848923681154,3.3680308873925306
ND,2007,2.6667008371497496,4.323215535624647,4.837804783406573,4.295367529392789,4.692197771101998,0.5635308338075573,3.2995045432217602
ND,2008,2.6662715236212358,4.2862965028553175,4.783954315263689,4.257694908999327,4.643338702167596,0.55626678572952,3.278623053692288
ND,2009,2.2769218163839695,3.6950214681783113,4.149428427268393,3.656427521405999,3.9825325592514575,0.4823444643946462,2.837024802704149
ND,2010,2.2767397669193175,3.662138292746101,4.101725981087839,3.6229930102365753,3.9394266999153302,0.4758054440630044,2.817674509010758
ND,2011,1.8877326114255781,3.0353404423873473,3.4001848425208894,3.0030910357865754,3.264646915689761,0.39198553397442604,2.329643783584083
ND,2012,1.8842236970521333,3.0328747083503673,3.399026137780995,3.000850640573963,3.2633822551933642,0.39202703188604415,2.3279620235692966
ND,2013,1.5279395301593761,2.489391036530898,2.80377294141618,2.4592196389144356,2.6638923153634155,0.32195755541167825,1.9009518316522256
ND,2014,1.528085717591835,2.48934133914969,2.8036714001637515,2.4591381537427632,2.6638087878288834,0.3218351547342624,1.9008129867124273
ND,2015,1.3680123659126964,2.235115403343167,2.5223391359694762,2.2085733319448644,2.396098009245076,0.2891556425301034,1.7072252071479845
ND,2016,1.372318807127098,2.2389946707084145,2.5242256683028512,2.212128167149335,2.398159607941467,0.28929008082621,1.7091665177826836
ND,2017,1.381168542820998,2.245408370808233,2.5270933789387953,2.217966265867393,2.401393346698,0.28907800154510666,1.7121633192005479
ND,2018,1.3870486252608756,2.2267499668217567,2.510733496140869,2.1966279156528294,2.386456284331178,0.28655907783798895,1.745448899722614
ND,2019,1.3870681854064926,2.2265154552104582,2.5105882870479883,2.1964301421805303,2.3863228866068233,0.28644290303331266,1.7451133573264264
ND,2020,1.3845529653648514,2.2243880071558495,2.5094852559878094,2.194470043209475,2.385159902883206,0.28635277258830527,1.7435117914175797
ND,2021,1.0464051409141666,2.1404584715526727,2.4776418612309654,2.098096291497043,2.3409010516104316,0.34170456210904643,1.6192391232192382
NE,2004,4.716631160934579,6.6274397274505725,6.69102894947654,6.510212492157423,6.679125434525471,0.8637874876440632,5.756334966952857
NE,2005,4.763627142810288,6.652235873616361,6.690968868386398,6.529571679253844,6.684986914080565,0.8567063141927012,5.768292630146794
NE,2006,4.709995567063409,6.633157200592391,6.724504088375904,6.52526039951933,6.714193815124477,0.88936907751751,6.394859545421811
NE,2007,4.56558267133213,6.6155535547601785,6.723831796053828,6.497928426339088,6.706598684793339,0.9205870022491958,6.496027045267696
NE,2008,4.63047583909908,6.68235991926467,6.7851810463330064,6.561869756651691,6.769673027788761,0.9236128773371433,6.530821854018069
NE,2009,4.581331756765609,6.695894389568123,6.7866760970257625,6.569842315555336,6.776439419865741,0.9469131936134412,6.6075737345438945
NE,2010,4.628089566915536,6.753756083013847,6.853606026311997,6.630617155980881,6.84059077342301,0.9487094290727693,6.62851066416689
NE,2011,4.66876212614227,6.764858271582059,6.853261854662197,6.64213428452311,6.8426760218110365,0.9426931589822773,6.625484333208888
NE,2012,4.677366187041143,6.759428618300449,6.854269645453502,6.640016459119031,6.843428848838751,0.9411209544763266,6.625809040164879
NE,2013,4.559869463484045,6.510946359787661,6.682959703387161,6.427288039910441,6.652440972054185,0.9114589975227627,6.481559979557816
NE,2014,4.498178857772891,6.435939718945419,6.653809309954196,6.3593226898027995,6.58641789891202,0.9053441462348433,6.422794421269143
NE,2015,4.47089040469791,6.428553128259915,6.653430668608845,6.351423764188938,6.5841653768879,0.9108731418658533,6.4244554167064996
NE,2016,4.487751018540904,6.433100396969718,6.653615418730203,6.356323123712907,6.5854786162542736,0.9074935820433394,6.420794052718183
NE,2017,4.511161168196838,6.437312593647718,6.656132624077445,6.360792058252371,6.587931055477043,0.9019406944339448,6.411714642934028
NE,2018,4.465979751663674,6.355962268049553,6.645802040817153,6.291170141347527,6.589235593199178,0.8931903653753848,6.357082997486727
NE,2019,4.456941428163559,6.353238432951129,6.644706952901468,6.288258388630221,6.587857703538051,0.8941769463944982,6.349157013929183
NE,2020,4.446539000418882,6.350402579293513,6.643581991529692,6.285055025040462,6.5863238968700495,0.8960686304051446,6.34578666567953
NE,2021,4.501371678005848,6.365711392284934,6.649712435026676,6.30213221193354,6.59456290394102,0.8886157954994922,6.473328417424361
NH,2004,0.1467872122975757,0.33439082478476506,0.40011398653232966,0.4626961988065358,0.6938560447437242,0.04422799029537572,0.1813805264808454
NH,2005,0.14744318158793984,0.3351648729683704,0.40066170919081584,0.4639681442178404,0.6947215567385108,0.044252840236436164,0.18137988418103412
NH,2006,0.14806121892807747,0.33577390595706924,0.4014036454245462,0.4651692096280637,0.6955472640829797,0.04427695034794343,0.18137816672178766
NH,2007,0.14859927842115958,0.3364129615902455,0.40184694259910714,0.46620452151774294,0.6962604186538569,0.044297278917349026,0.18138445881515738
NH,2008,0.14932421841140042,0.3372882029431496,0.4024433570466437,0.46757015091934323,0.6971821850932618,0.044328725392495105,0.18142601958362473
NH,2009,0.14926845077905787,0.3372485015489701,0.4024073982462654,0.4675070091954148,0.6971584404578595,0.0443332280658959,0.18145172158023418
NH,2010,0.14957192574385858,0.33760224139396294,0.4026502744939877,0.4680554016015643,0.6975288791978509,0.04434634742565002,0.18146094985680855
NH,2011,0.15019446935339922,0.33836313556909753,0.4031926935046793,0.46925061664521395,0.6983772078154651,0.04440390423704477,0.1815102766168824
NH,2012,0.15057267283723694,0.3388142216095932,0.40349544296340795,0.4699555285072295,0.6988580226864874,0.044425280287552216,0.18154953918461464
NH,2013,0.15079042008252944,0.33903513497100146,0.40361991168946054,0.4702898997421766,0.6990438049675375,0.04440920281386651,0.18155837823386234
NH,2014,0.15108498476316812,0.33938460381115493,0.4038519121887221,0.47083446288347985,0.6994184611780125,0.04442657407579542,0.1815923353795128
NH,2015,0.15110910634560024,0.3394188963437739,0.4038729279162068,0.4708875873972782,0.6994588698496711,0.04442953122250071,0.18160088538499664
NH,2016,0.1513306247372099,0.33966814311050825,0.40404216704095025,0.47127712222989204,0.6997160304373895,0.04443454916631673,0.18161372471363177
NH,2017,0.1517158545955328,0.34014453047102894,0.40435080361653986,0.47201532225757825,0.7002336184897527,0.04445218491989644,0.18167939999932756
NH,2018,0.1521326638119374,0.34060891992833847,0.4046655060191264,0.4727422855835698,0.7007159706690326,0.044467098951206374,0.1817097304562507
